CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,CAT_OCUP,EMPLEO,PP02B,PP02E,PP02H,PP02I,PP03C,PP03G,PP03I,PP04A,PP04G,PP05B3,PP05H,PP05I,PP05J,PP05K,PP07A,PP07I3,PP07J,PP07K,PP08D1,P21,ITF,DECINDR,IPCF,ANIO,CH03,CH12,CH13,CH14,PP3E_TOT,PP3F_TOT,horastrab,trabaja,adulto_equiv,ad_equiv_hogar,ingreso_necesario,pobre,edad2,educ,edad_rango,ingreso_total_familiar,ingreso_total_familiar_millones,CH03_str,IX_TOT
174924  ,1,5,2,16,5,4,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,180,0,18.0,2005,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0,0.77,7.15,1466.2505,1,256,,13-17,174529.8,0.17452979999999998,hijo/hijastro,10.0
174924  ,1,6,1,15,5,4,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,180,0,18.0,2005,3.0,3.0,2.0,8.0,0.0,0.0,0.0,0,1.0,7.15,1466.2505,1,225,8.0,13-17,174529.8,0.17452979999999998,hijo/hijastro,10.0
174924  ,1,7,2,12,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,180,0,18.0,2005,3.0,3.0,2.0,6.0,0.0,0.0,0.0,0,0.74,7.15,1466.2505,1,144,6.0,6-12,174529.8,0.17452979999999998,hijo/hijastro,10.0
174924  ,1,8,1,4,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,180,0,18.0,2005,5.0,,,0.0,0.0,0.0,0.0,0,0.55,7.15,1466.2505,1,16,,0-5,174529.8,0.17452979999999998,nieto,10.0
174924  ,1,9,2,2,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,180,0,18.0,2005,5.0,,,0.0,0.0,0.0,0.0,0,0.46,7.15,1466.2505,1,4,,0-5,174529.8,0.17452979999999998,nieto,10.0
174924  ,1,10,2,0,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,180,0,18.0,2005,5.0,,,0.0,0.0,0.0,0.0,0,0.35,7.15,1466.2505,1,0,,,174529.8,0.17452979999999998,nieto,10.0
174926  ,1,1,2,42,3,4,4,1.0,,3.0,,,,,,1.0,1.0,2.0,,,,,,,,5.0,,1.0,1.0,150.0,150,550,1,61.11111111111111,2005,1.0,4.0,1.0,0.0,20.0,0.0,20.0,1,0.77,7.1899999999999995,1474.4533,1,1764,12.0,31-50,533285.5,0.5332855,jefe,9.0
174926  ,1,2,1,41,3,4,4,1.0,,2.0,,,,,,1.0,1.0,2.0,2.0,10.0,,5.0,,,,,,,,0.0,400,550,4,61.11111111111111,2005,8.0,4.0,1.0,0.0,24.0,0.0,24.0,1,1.0,7.1899999999999995,1474.4533,1,1681,12.0,31-50,533285.5,0.5332855,hermano,9.0
174926  ,1,3,1,12,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,550,0,61.11111111111111,2005,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0,0.85,7.1899999999999995,1474.4533,1,144,5.0,6-12,533285.5,0.5332855,hijo/hijastro,9.0
174926  ,1,4,2,11,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,550,0,61.11111111111111,2005,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0,0.72,7.1899999999999995,1474.4533,1,121,5.0,6-12,533285.5,0.5332855,hijo/hijastro,9.0
174926  ,1,5,1,10,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,550,0,61.11111111111111,2005,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0,0.79,7.1899999999999995,1474.4533,1,100,3.0,6-12,533285.5,0.5332855,hijo/hijastro,9.0
174926  ,1,6,1,10,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,550,0,61.11111111111111,2005,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0,0.79,7.1899999999999995,1474.4533,1,100,3.0,6-12,533285.5,0.5332855,hijo/hijastro,9.0
174926  ,1,7,2,6,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,550,0,61.11111111111111,2005,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0,0.64,7.1899999999999995,1474.4533,1,36,1.0,6-12,533285.5,0.5332855,hijo/hijastro,9.0
174926  ,1,8,1,5,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,550,0,61.11111111111111,2005,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0.6,7.1899999999999995,1474.4533,1,25,0.0,0-5,533285.5,0.5332855,hijo/hijastro,9.0
174926  ,1,9,1,16,5,4,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,550,0,61.11111111111111,2005,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0,1.03,7.1899999999999995,1474.4533,1,256,,13-17,533285.5,0.5332855,hijo/hijastro,9.0
174948  ,1,1,1,60,5,4,3,2.0,,2.0,,,,,,,,,,,,,,,,,,,,0.0,0,970,4,485.0,2005,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0,1.0,1.63,334.2641,0,3600,,50+,940521.7000000001,0.9405217,jefe,2.0
174948  ,1,2,2,84,5,1,2,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,970,6,485.0,2005,,2.0,1.0,0.0,0.0,0.0,0.0,0,0.63,1.63,334.2641,0,7056,6.0,50+,940521.7000000001,0.9405217,madre/padre,2.0
175212  ,1,1,2,27,1,1,6,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,5.0,,,5.0,0.0,0,555,0,277.5,2005,1.0,7.0,1.0,0.0,36.0,0.0,36.0,1,0.76,1.78,365.0246,0,729,17.0,18-30,538133.55,0.5381335500000001,jefe,2.0
175212  ,1,2,1,29,1,1,6,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,5.0,,1.0,1.0,470.0,470,555,6,277.5,2005,,7.0,1.0,0.0,68.0,0.0,68.0,1,1.02,1.78,365.0246,0,841,17.0,18-30,538133.55,0.5381335500000001,cónyuge/pareja,2.0
175319  ,1,1,2,36,2,1,5,1.0,,3.0,,,,,,,2.0,2.0,1.0,,,,,,,6.0,,1.0,1.0,900.0,900,1750,9,350.0,2005,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0,0.77,3.5500000000000003,727.9985,0,1296,14.0,31-50,1696817.5,1.6968175,jefe,5.0
175319  ,1,2,1,36,2,1,3,1.0,,2.0,,,,,,1.0,2.0,2.0,2.0,,,4.0,,,,,,,,0.0,400,1750,4,350.0,2005,,4.0,2.0,1.0,56.0,0.0,56.0,1,1.0,3.5500000000000003,727.9985,0,1296,7.0,31-50,1696817.5,1.6968175,cónyuge/pareja,5.0
175319  ,1,3,2,8,5,1,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,1750,0,350.0,2005,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0,0.68,3.5500000000000003,727.9985,0,64,2.0,6-12,1696817.5,1.6968175,hijo/hijastro,5.0
175319  ,1,4,2,6,5,1,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,1750,0,350.0,2005,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0,0.64,3.5500000000000003,727.9985,0,36,,6-12,1696817.5,1.6968175,hijo/hijastro,5.0
175319  ,1,5,2,2,5,1,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,1750,0,350.0,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.46,3.5500000000000003,727.9985,0,4,,0-5,1696817.5,1.6968175,hijo/hijastro,5.0
175665  ,1,1,2,80,2,1,1,3.0,7.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1200,0,200.0,2005,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0,0.63,4.9399999999999995,1013.0457999999999,0,6400,3.0,50+,1163532.0,1.163532,jefe,6.0
175665  ,1,2,1,80,2,1,1,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1200,6,200.0,2005,,2.0,2.0,3.0,0.0,0.0,0.0,0,0.74,4.9399999999999995,1013.0457999999999,0,6400,3.0,50+,1163532.0,1.163532,cónyuge/pareja,6.0
175665  ,1,3,1,52,2,4,1,1.0,,3.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,6.0,,1.0,4.0,150.0,150,1200,1,200.0,2005,3.0,2.0,2.0,3.0,42.0,0.0,42.0,1,1.0,4.9399999999999995,1013.0457999999999,0,2704,3.0,50+,1163532.0,1.163532,hijo/hijastro,6.0
175665  ,1,4,2,50,2,4,2,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,4.0,200.0,200,1200,3,200.0,2005,,2.0,1.0,0.0,36.0,0.0,36.0,1,0.76,4.9399999999999995,1013.0457999999999,0,2500,6.0,31-50,1163532.0,1.163532,yerno/nuera,6.0
175665  ,1,5,2,30,5,4,5,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,4.0,150.0,150,1200,1,200.0,2005,5.0,6.0,2.0,2.0,30.0,0.0,30.0,1,0.77,4.9399999999999995,1013.0457999999999,0,900,14.0,18-30,1163532.0,1.163532,nieto,6.0
175665  ,1,6,1,17,5,4,4,1.0,,4.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,0.0,0,1200,0,200.0,2005,5.0,5.0,1.0,0.0,28.0,0.0,28.0,1,1.04,4.9399999999999995,1013.0457999999999,0,289,12.0,13-17,1163532.0,1.163532,nieto,6.0
175898  ,1,1,2,54,4,4,7,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,250,1,50.0,2005,1.0,,,0.0,0.0,0.0,0.0,0,0.76,4.0200000000000005,824.3814000000001,1,2916,,50+,242402.5,0.2424025,jefe,5.0
175898  ,1,3,2,36,2,4,3,1.0,,2.0,,,,,,,2.0,2.0,2.0,,,3.0,,,,,,,,0.0,100,250,1,50.0,2005,,4.0,2.0,2.0,0.0,0.0,0.0,0,0.77,4.0200000000000005,824.3814000000001,1,1296,8.0,31-50,242402.5,0.2424025,yerno/nuera,5.0
175898  ,1,4,1,17,5,4,3,3.0,7.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,250,0,50.0,2005,5.0,5.0,2.0,2.0,0.0,0.0,0.0,0,1.04,4.0200000000000005,824.3814000000001,1,289,8.0,13-17,242402.5,0.2424025,nieto,5.0
175898  ,1,5,2,16,5,4,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,250,0,50.0,2005,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0,0.77,4.0200000000000005,824.3814000000001,1,256,,13-17,242402.5,0.2424025,nieto,5.0
175898  ,1,8,2,8,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,250,0,50.0,2005,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0,0.68,4.0200000000000005,824.3814000000001,1,64,1.0,6-12,242402.5,0.2424025,otros familiares,5.0
176209  ,1,1,2,64,3,1,3,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,870,3,145.0,2005,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0,0.67,4.19,859.2433000000001,0,4096,,50+,843560.7000000001,0.8435607,jefe,6.0
176209  ,1,2,2,26,2,1,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,870,0,145.0,2005,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0,0.76,4.19,859.2433000000001,0,676,14.0,18-30,843560.7000000001,0.8435607,hijo/hijastro,6.0
176209  ,1,3,1,32,2,1,5,1.0,,3.0,,,,,,,1.0,1.0,2.0,,,,,,,6.0,,1.0,1.0,390.0,390,870,4,145.0,2005,,6.0,2.0,4.0,0.0,0.0,0.0,0,1.0,4.19,859.2433000000001,0,1024,,31-50,843560.7000000001,0.8435607,yerno/nuera,6.0
176209  ,1,4,1,13,5,1,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,870,2,145.0,2005,3.0,9.0,2.0,,0.0,0.0,0.0,0,0.9,4.19,859.2433000000001,0,169,,13-17,843560.7000000001,0.8435607,hijo/hijastro,6.0
176209  ,1,5,2,3,5,1,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,870,0,145.0,2005,5.0,,,0.0,0.0,0.0,0.0,0,0.51,4.19,859.2433000000001,0,9,,0-5,843560.7000000001,0.8435607,nieto,6.0
176209  ,1,6,1,0,5,1,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,870,0,145.0,2005,5.0,,,0.0,0.0,0.0,0.0,0,0.35,4.19,859.2433000000001,0,0,,,843560.7000000001,0.8435607,nieto,6.0
176711  ,1,1,2,37,1,4,4,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,4.0,200.0,200,630,2,105.0,2005,1.0,4.0,1.0,0.0,30.0,0.0,30.0,1,0.77,4.15,851.0405000000001,1,1369,12.0,31-50,610854.3,0.6108543000000001,jefe,6.0
176711  ,1,2,1,40,1,4,4,1.0,,3.0,,,,,,2.0,2.0,2.0,2.0,8.0,,,,,,5.0,,1.0,4.0,280.0,280,630,5,105.0,2005,,4.0,1.0,0.0,36.0,20.0,56.0,1,1.0,4.15,851.0405000000001,1,1600,12.0,31-50,610854.3,0.6108543000000001,cónyuge/pareja,6.0
176711  ,1,3,2,8,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,630,0,105.0,2005,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0,0.68,4.15,851.0405000000001,1,64,2.0,6-12,610854.3,0.6108543000000001,hijo/hijastro,6.0
176711  ,1,4,1,6,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,630,0,105.0,2005,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0,0.64,4.15,851.0405000000001,1,36,,6-12,610854.3,0.6108543000000001,hijo/hijastro,6.0
176711  ,1,5,1,5,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,630,0,105.0,2005,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0.6,4.15,851.0405000000001,1,25,0.0,0-5,610854.3,0.6108543000000001,hijo/hijastro,6.0
176711  ,1,6,1,2,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,630,0,105.0,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.46,4.15,851.0405000000001,1,4,,0-5,610854.3,0.6108543000000001,hijo/hijastro,6.0
177242  ,1,1,2,58,3,3,4,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,142,1,47.33333333333334,2005,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0.76,2.79,572.1453,1,3364,12.0,50+,137684.62,0.13768462,jefe,3.0
177242  ,1,2,1,30,5,4,5,1.0,,3.0,,,,,,1.0,1.0,1.0,2.0,8.0,,,,,,1.0,,2.0,4.0,15.0,15,142,1,47.33333333333334,2005,3.0,7.0,2.0,0.0,6.0,0.0,6.0,1,1.0,2.79,572.1453,1,900,,18-30,137684.62,0.13768462,hijo/hijastro,3.0
177242  ,1,3,1,16,5,4,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,142,0,47.33333333333334,2005,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0,1.03,2.79,572.1453,1,256,,13-17,137684.62,0.13768462,hijo/hijastro,3.0
177347  ,2,1,1,33,1,1,5,1.0,,3.0,,,,,,1.0,1.0,2.0,2.0,8.0,,,,,,3.0,,,1.0,400.0,400,400,4,80.0,2005,1.0,6.0,2.0,2.0,48.0,0.0,48.0,1,1.0,3.59,736.2013,1,1089,14.0,31-50,387844.0,0.387844,jefe,5.0
177347  ,2,2,2,28,1,1,3,3.0,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,0.0,0,400,0,80.0,2005,,4.0,2.0,3.0,0.0,0.0,0.0,0,0.76,3.59,736.2013,1,784,9.0,18-30,387844.0,0.387844,cónyuge/pareja,5.0
177347  ,2,3,1,3,5,1,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,400,0,80.0,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.51,3.59,736.2013,1,9,,0-5,387844.0,0.387844,hijo/hijastro,5.0
177347  ,2,4,1,6,5,1,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,400,0,80.0,2005,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0,0.64,3.59,736.2013,1,36,1.0,6-12,387844.0,0.387844,hijo/hijastro,5.0
177347  ,2,5,2,8,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,400,0,80.0,2005,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0,0.68,3.59,736.2013,1,64,3.0,6-12,387844.0,0.387844,hijo/hijastro,5.0
177629  ,1,1,2,78,4,1,1,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,400,4,400.0,2005,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0,0.63,0.63,129.1941,0,6084,2.0,50+,387844.0,0.387844,jefe,1.0
178029  ,1,1,2,74,4,1,1,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,480,4,160.0,2005,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0,0.67,2.45,502.42150000000004,1,5476,3.0,50+,465412.8,0.4654128,jefe,3.0
178029  ,1,2,2,57,3,4,3,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,4.0,80.0,80,480,1,160.0,2005,3.0,4.0,2.0,4.0,10.0,0.0,10.0,1,0.76,2.45,502.42150000000004,1,3249,10.0,50+,465412.8,0.4654128,hijo/hijastro,3.0
178029  ,1,3,1,21,5,4,5,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,480,0,160.0,2005,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0,1.02,2.45,502.42150000000004,1,441,,18-30,465412.8,0.4654128,nieto,3.0
178406  ,1,1,2,32,5,4,5,2.0,,2.0,,,,,,,,,,,,,,,,,,,,0.0,0,660,0,165.0,2005,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0,0.77,3.79,777.2153,1,1024,14.0,31-50,639942.6,0.6399426,jefe,4.0
178406  ,1,2,1,33,5,4,6,1.0,,2.0,,,,,,1.0,1.0,1.0,2.0,,,4.0,,,,,,,,0.0,160,660,2,165.0,2005,8.0,6.0,1.0,0.0,8.0,0.0,8.0,1,1.0,3.79,777.2153,1,1089,15.0,31-50,639942.6,0.6399426,hermano,4.0
178406  ,1,4,1,25,5,4,1,2.0,,3.0,,,,,,,,,,,,,,,,,,,,0.0,0,660,0,165.0,2005,8.0,2.0,2.0,4.0,0.0,0.0,0.0,0,1.02,3.79,777.2153,1,625,4.0,18-30,639942.6,0.6399426,hermano,4.0
178406  ,1,5,1,31,3,4,3,1.0,,2.0,,,,,,1.0,2.0,2.0,2.0,,,5.0,,,,,,,,0.0,500,660,5,165.0,2005,8.0,4.0,2.0,3.0,112.0,0.0,112.0,1,1.0,3.79,777.2153,1,961,9.0,31-50,639942.6,0.6399426,hermano,4.0
178503  ,2,1,1,33,2,1,6,1.0,,3.0,,,,,,1.0,2.0,2.0,1.0,,,,,,,6.0,,,1.0,1000.0,1000,1250,9,312.5,2005,1.0,6.0,1.0,0.0,55.0,0.0,55.0,1,1.0,2.93,600.8551,0,1089,15.0,31-50,1212012.5,1.2120125,jefe,4.0
178503  ,2,2,2,32,2,1,5,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1250,0,312.5,2005,,7.0,2.0,2.0,0.0,0.0,0.0,0,0.77,2.93,600.8551,0,1024,14.0,31-50,1212012.5,1.2120125,cónyuge/pareja,4.0
178503  ,2,3,1,10,5,1,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1250,0,312.5,2005,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0,0.79,2.93,600.8551,0,100,4.0,6-12,1212012.5,1.2120125,hijo/hijastro,4.0
178503  ,2,4,1,1,5,1,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,1250,0,312.5,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.37,2.93,600.8551,0,1,,0-5,1212012.5,1.2120125,hijo/hijastro,4.0
178704  ,1,1,1,41,2,12,5,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,6.0,,1.0,1.0,2000.0,2000,3847,10,641.1666666666666,2005,1.0,7.0,2.0,2.0,50.0,0.0,50.0,1,1.0,4.23,867.4461000000001,0,1681,14.0,31-50,3730089.67,3.73008967,jefe,6.0
178704  ,1,2,2,39,2,12,6,1.0,,3.0,,,,,,2.0,2.0,2.0,1.0,,,,,,,6.0,,1.0,1.0,1047.0,1047,3847,10,641.1666666666666,2005,,8.0,2.0,0.0,30.0,20.0,50.0,1,0.77,4.23,867.4461000000001,0,1521,,31-50,3730089.67,3.73008967,cónyuge/pareja,6.0
178704  ,1,3,2,10,5,12,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,3847,0,641.1666666666666,2005,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0,0.7,4.23,867.4461000000001,0,100,5.0,6-12,3730089.67,3.73008967,hijo/hijastro,6.0
178704  ,1,4,2,10,5,12,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,3847,0,641.1666666666666,2005,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0,0.7,4.23,867.4461000000001,0,100,5.0,6-12,3730089.67,3.73008967,hijo/hijastro,6.0
178704  ,1,5,2,4,5,12,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,3847,0,641.1666666666666,2005,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0.55,4.23,867.4461000000001,0,16,0.0,0-5,3730089.67,3.73008967,hijo/hijastro,6.0
178704  ,1,6,1,3,5,12,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,3847,0,641.1666666666666,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.51,4.23,867.4461000000001,0,9,,0-5,3730089.67,3.73008967,hijo/hijastro,6.0
179221  ,1,1,1,44,2,1,5,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,5.0,,1.0,1.0,3500.0,3500,4850,10,1616.666666666667,2005,1.0,7.0,2.0,3.0,98.0,0.0,98.0,1,1.0,2.42,496.26939999999996,0,1936,15.0,31-50,4702608.5,4.7026085,jefe,3.0
179221  ,1,2,2,29,2,1,5,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,1.0,750.0,1050,4850,9,1616.666666666667,2005,,7.0,2.0,0.0,60.0,0.0,60.0,1,0.76,2.42,496.26939999999996,0,841,,18-30,4702608.5,4.7026085,cónyuge/pareja,3.0
179221  ,1,3,2,7,5,1,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,4850,0,1616.666666666667,2005,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0,0.66,2.42,496.26939999999996,0,49,1.0,6-12,4702608.5,4.7026085,hijo/hijastro,3.0
179807  ,1,1,2,56,3,4,2,1.0,,3.0,,,,,,1.0,2.0,2.0,1.0,,,,,,,5.0,,1.0,1.0,150.0,150,1450,1,161.1111111111111,2005,1.0,2.0,1.0,0.0,20.0,0.0,20.0,1,0.76,8.38,1718.4866000000002,1,3136,6.0,50+,1405934.5,1.4059345,jefe,9.0
179807  ,1,2,1,28,5,4,2,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,4.0,200.0,200,1450,2,161.1111111111111,2005,3.0,2.0,1.0,0.0,48.0,0.0,48.0,1,1.02,8.38,1718.4866000000002,1,784,6.0,18-30,1405934.5,1.4059345,hijo/hijastro,9.0
179807  ,1,3,1,26,5,4,1,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,1.0,,2.0,4.0,0.0,0,1450,0,161.1111111111111,2005,3.0,2.0,2.0,5.0,40.0,0.0,40.0,1,1.02,8.38,1718.4866000000002,1,676,5.0,18-30,1405934.5,1.4059345,hijo/hijastro,9.0
179807  ,1,4,1,24,5,1,2,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,5.0,,,1.0,600.0,600,1450,6,161.1111111111111,2005,3.0,2.0,1.0,0.0,60.0,0.0,60.0,1,1.02,8.38,1718.4866000000002,1,576,6.0,18-30,1405934.5,1.4059345,hijo/hijastro,9.0
179807  ,1,5,1,23,5,1,2,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,1.0,300.0,300,1450,3,161.1111111111111,2005,3.0,2.0,1.0,0.0,40.0,0.0,40.0,1,1.02,8.38,1718.4866000000002,1,529,6.0,18-30,1405934.5,1.4059345,hijo/hijastro,9.0
179807  ,1,6,1,20,5,4,2,1.0,,3.0,,,,,,1.0,1.0,1.0,2.0,8.0,,,,,,1.0,,1.0,4.0,0.0,0,1450,0,161.1111111111111,2005,3.0,2.0,1.0,0.0,29.0,0.0,29.0,1,1.02,8.38,1718.4866000000002,1,400,6.0,18-30,1405934.5,1.4059345,hijo/hijastro,9.0
179807  ,1,7,1,15,5,4,2,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,3.0,,1.0,4.0,200.0,200,1450,2,161.1111111111111,2005,3.0,2.0,1.0,0.0,30.0,0.0,30.0,1,1.0,8.38,1718.4866000000002,1,225,6.0,13-17,1405934.5,1.4059345,hijo/hijastro,9.0
179807  ,1,8,2,14,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1450,0,161.1111111111111,2005,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0,0.76,8.38,1718.4866000000002,1,196,5.0,13-17,1405934.5,1.4059345,hijo/hijastro,9.0
179807  ,1,9,2,19,5,4,1,3.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,0.0,0,1450,0,161.1111111111111,2005,3.0,3.0,2.0,6.0,0.0,0.0,0.0,0,0.76,8.38,1718.4866000000002,1,361,6.0,18-30,1405934.5,1.4059345,hijo/hijastro,9.0
180599  ,1,1,1,29,2,12,5,1.0,,3.0,,,,,,,2.0,2.0,1.0,,,,,,,6.0,,,1.0,1300.0,1300,1300,9,433.3333333333333,2005,1.0,7.0,2.0,3.0,0.0,0.0,0.0,0,1.02,2.24,459.3568,0,841,15.0,18-30,1260493.0,1.260493,jefe,3.0
180599  ,1,2,2,24,2,12,5,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1300,0,433.3333333333333,2005,,7.0,2.0,2.0,0.0,0.0,0.0,0,0.76,2.24,459.3568,0,576,14.0,18-30,1260493.0,1.260493,cónyuge/pareja,3.0
180599  ,1,3,1,2,5,12,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,1300,0,433.3333333333333,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.46,2.24,459.3568,0,4,,0-5,1260493.0,1.260493,hijo/hijastro,3.0
